89	7	2.195812008	51.84079574	33.40531686	18.43547888
90	14	3.58013156	1922.238431	1922.238431	0
91	3	1.996263364	111.6286799	111.2001519	0.428528014
92	18	1.488206963	473.0651868	261.0967252	211.9684616
93	15	2.752562443	195.253956	195.253956	0
94	3	6.033625782	337.3931984	316.9395551	20.4536433
95	2	4.069191205	151.1789766	95.16700388	56.01197268
96	14	1.244353885	668.1164699	526.4538016	141.6626683
97	15	2.403562613	63.4726606	53.47320589	9.999454712
98	3	3.651719747	204.1998377	204.1998377	0
99	2	1.230754525	397.2244049	397.2244049	0
100	3	2.366654532	87.80858044	54.9987926	32.80978784
101	2	1.136921568	366.9399415	224.6524229	142.2875187
102	3	2.16575893	121.106671	63.56733555	57.5393354
103	3	1.860506609	69.02927403	49.55703767	19.47223635
104	14	1.719740996	923.3605469	764.1039832	159.2565637
105	2	2.90852235	108.0576974	73.62142462	34.43627283
106	14	1.73522004	931.6715297	931.6715297	0
107	14	5.970970846	3205.923984	3205.923984	0
108	2	8.290827088	869.5615112	696.499051	173.0624602
109	7	6.211113916	146.6378208	140.1579767	6.479844192
110	2	1.751402267	65.06826267	39.8031026	25.26516007
111	3	5.314080635	197.1651843	197.1651843	0
112	7	3.837812087	90.60667843	87.88632233	2.720356095
113	15	2.496886342	177.1174846	177.1174846	0
114	3	4.788185771	267.74967	256.3006856	11.4489844
115	1	9.737373633	8340.883875	7230.073114	1110.810761
116	14	8.951956503	4806.469968	3341.068553	1465.401415
117	18	1.791035583	569.3271189	304.3276687	264.9994502
118	3	2.970889847	166.128637	139.8062333	26.32240369
119	14	2.791465492	1498.789125	1317.572365	181.2167602
120	7	4.792000062	113.1340459	76.72709932	36.40694653
121	14	3.010281496	1616.275459	962.8249694	653.4504895
122	7	8.874605593	209.5200382	209.5200382	0
123	14	9.111354959	4892.053929	4892.053929	0
124	7	3.819546907	90.17545688	83.52791071	6.647546163
125	3	4.506420619	251.9936968	251.9936968	0
126	14	1.055749363	566.851236	566.851236	0
127	3	4.115670157	230.1433944	205.063252	25.0801424
128	1	1.063814588	911.2471474	911.2471474	0
129	18	3.302563633	1049.805518	894.284552	155.5209661
130	14	5.365492811	2880.831699	2880.831699	0
131	2	4.238861119	444.5817578	310.6699793	133.9117786
132	2	3.237563041	339.5632524	339.5632524	0
133	7	3.858081201	91.08521073	65.69924429	25.38596644
134	15	1.093709202	77.58263539	57.81653126	19.76610412
135	18	1.805030303	573.7757038	534.3711352	39.40456855
136	2	3.500148345	367.1038187	367.1038187	0
137	2	4.204533741	156.2072353	140.5287814	15.67845382
138	3	3.378428462	188.9177131	111.573549	77.34416409
139	7	1.555158247	36.71563903	36.71563903	0
140	2	7.634400476	800.713939	800.713939	0
141	15	2.659035415	188.6195844	156.5651666	32.05441782
142	15	2.86669468	75.70293259	51.10202699	24.6009056
143	2	1.236619686	45.94301154	45.94301154	0
144	14	1.313743368	705.3729589	705.3729589	0
145	15	2.889998328	76.3183293	54.10846255	22.20986675
146	15	2.945912197	77.79488831	74.71967705	3.075211253
147	18	3.562824737	1132.536261	1103.546828	28.98943262
148	3	1.668444632	61.90331234	61.90331234	0
149	15	7.036613784	185.8210791	185.8210791	0
150	14	2.037887287	1094.179137	916.0694817	178.1096555
151	2	9.810946794	364.4972233	297.2979582	67.19926506
152	14	4.639086228	2490.810654	1663.740622	827.0700322
153	3	2.972757833	166.2330926	124.3343821	41.89871045
154	2	4.461421542	165.7511551	123.1860986	42.56505646
155	7	3.468364178	81.88440461	64.56786833	17.31653628
156	15	8.237412765	217.5314684	170.0823748	47.44909356
157	18	1.71998856	546.7429796	301.1602486	245.5827309
158	15	1.103266344	78.26057451	78.26057451	0
159	14	7.724987467	4147.687743	4147.687743	0
160	2	7.574998924	281.4270765	281.4270765	0
161	14	2.586193659	1388.574905	1288.920906	99.6539995
162	14	2.821286593	1514.800622	1514.800622	0
163	14	1.1033374	592.4021274	456.4303853	135.971742
164	2	3.404022498	357.0219131	313.4456418	43.57627127
165	7	1.737957943	41.03134621	24.72518102	16.30616519
166	2	4.156035095	154.405409	132.2912625	22.11414642
167	3	3.619065899	202.3738732	202.3738732	0
168	14	2.206075747	1184.482613	801.3679359	383.1146766
169	2	2.042384448	659.1768958	461.2781331	197.8987627
170	14	3.436266041	1844.99439	1015.442799	829.551591
171	3	7.556514812	422.5513469	416.2447701	6.306576801
172	2	3.005735241	315.2486056	315.2486056	0
173	3	6.633529324	246.119907	246.119907	0
174	3	3.045794892	113.0063227	63.1334779	49.87284482
175	15	1.706356215	45.06101413	40.01381082	5.047203303
176	3	2.553026374	142.7622072	83.9784606	58.78374659
177	3	3.475238022	194.3311889	177.242167	17.08902189
178	14	6.099656221	3275.017526	3275.017526	0
179	18	6.771947489	2152.639171	2152.639171	0
180	2	2.272553398	238.3507636	120.4404082	117.9103554
181	2	5.777974281	606.0075786	407.1300676	198.877511
182	15	1.225203042	86.91019582	64.29661503	22.61358079
183	3	2.612051447	96.91339674	88.01821963	8.895177111
184	2	1.996546205	644.382663	644.382663	0
185	2	4.484975744	470.3948405	246.7543163	223.6405242
186	18	8.321003235	2645.046722	2645.046722	0
187	15	3.747182137	265.8076434	225.0284012	40.77924226
188	14	1.790020231	961.0947596	859.3830233	101.7117363
189	2	2.624026724	97.48808905	53.18368972	44.30439933
190	15	1.832441433	129.9848583	129.9848583	0
191	14	1.711263667	918.808913	856.9253349	61.88357815
192	18	4.918393617	1563.438993	1563.438993	0
193	2	1.439745438	53.48955871	44.46406869	9.025490021
194	14	4.835291129	2596.156671	1883.915765	712.2409065
195	3	2.110824802	78.31668162	78.31668162	0
196	14	2.686075162	1442.20312	1442.20312	0
197	14	1.518900512	815.5255997	479.6715245	335.8540753
198	2	5.671415367	1830.441855	1830.441855	0
199	7	5.680895163	134.1199177	116.0422468	18.07767085
200	3	1.068876638	59.77031401	59.77031401	0
