182	99	16370.61174	03.10.2020 18:07:21	19
183	427	7163.617009	25.04.2019 5:01:54	11
184	59	2138.486825	01.01.2022 13:44:59	16
185	956	3688.333716	21.02.2019 3:58:41	16
186	1008	10362.0405	31.12.2018 1:56:45	9
187	213	21756.49571	15.11.2021 17:31:16	20
188	53	10422.40144	02.02.2019 0:36:52	18
189	174	1263.727869	17.05.2020 3:09:43	6
190	1076	14951.99427	17.02.2019 7:53:09	16
191	770	101.4258195	17.04.2020 14:34:40	10
192	1069	1680.718117	04.04.2021 3:53:00	1
193	83	207.679795	12.09.2019 10:04:46	6
194	310	964.312496	18.06.2018 0:30:02	8
195	506	4534.688532	10.12.2018 4:49:25	9
196	898	11332.40246	26.04.2021 12:39:28	7
197	1056	2365.255875	30.10.2021 16:50:55	12
198	93	3871.419552	02.07.2018 6:22:48	14
199	390	5904.530269	11.01.2021 18:00:54	20
200	700	7048.416255	13.08.2022 5:17:36	2
201	289	10810.18738	12.06.2021 19:37:02	17
202	918	8983.851126	14.04.2018 20:41:36	7
203	473	13710.6408	19.06.2018 6:56:45	11
204	258	4900.0886	22.04.2019 11:26:17	5
205	557	5721.460304	03.01.2019 6:56:15	12
206	515	2513.187872	31.01.2021 0:54:01	6
207	284	6434.931046	08.08.2018 6:54:21	11
208	304	1500.135245	01.11.2018 9:24:01	20
209	520	783.8424001	15.10.2019 5:08:00	7
210	807	1254.300132	25.10.2019 13:06:25	4
211	1086	4674.357558	20.06.2021 3:37:46	16
212	435	1478.395068	29.05.2022 0:31:48	1
213	880	7338.585279	08.06.2018 3:10:36	17
214	817	23269.37593	19.05.2019 5:20:38	5
215	416	13824.2356	17.04.2019 10:05:43	13
216	217	13671.08293	15.08.2022 8:39:21	11
217	1095	458.0734894	14.06.2022 15:55:38	8
218	540	16174.93131	24.10.2019 15:39:36	4
219	132	3477.07105	23.03.2019 0:01:11	17
220	662	5557.83018	10.07.2022 14:05:15	8
221	858	1175.257192	23.06.2019 12:08:07	6
222	489	7259.17505	04.05.2020 20:08:40	14
223	607	865.2328209	11.02.2020 23:49:07	10
224	139	1428.642056	01.03.2021 0:28:54	5
225	204	4429.606743	17.07.2021 16:02:41	19
226	497	2898.178616	26.07.2022 15:13:44	7
227	263	2009.739709	09.12.2018 0:37:44	6
228	970	4873.350646	14.02.2020 23:22:10	13
229	442	11993.13956	13.05.2018 16:19:34	16
230	461	2602.862514	07.10.2021 6:47:47	9
231	539	592.1745521	08.12.2018 22:55:15	3
232	384	12723.74055	20.12.2018 17:19:50	18
233	192	101.6981735	20.05.2018 10:14:56	11
234	348	6080.418098	23.11.2019 22:03:31	18
235	974	17444.81885	15.12.2018 1:34:10	1
236	135	10906.96032	29.01.2021 22:02:45	20
237	416	1056.808825	11.04.2021 19:03:42	11
238	948	10819.40856	13.12.2019 18:38:49	4
239	193	21984.57081	26.07.2021 4:57:03	13
240	1020	594.7327991	17.06.2021 18:46:57	6
241	423	31265.36418	24.04.2018 5:44:22	13
242	1036	8089.9675	02.07.2022 17:54:49	4
243	569	3506.678013	13.12.2019 8:46:09	17
244	780	1169.333139	18.07.2021 7:02:47	9
245	631	5398.596414	26.08.2020 5:37:25	2
246	827	13272.48758	23.05.2022 14:50:43	16
247	484	1871.277608	06.05.2021 11:32:24	10
248	873	243.5064348	24.06.2021 4:29:29	10
249	312	1702.597275	27.02.2021 4:54:42	2
250	178	8980.569859	07.06.2022 21:05:03	14
251	762	194.6307486	03.01.2022 4:03:55	10
252	398	4691.475887	03.01.2020 8:10:15	7
253	347	1833.928408	15.09.2019 1:12:17	8
254	998	1049.916455	04.06.2019 18:16:03	12
255	364	150.7512185	19.02.2022 3:28:30	12
256	684	3925.640121	24.12.2021 19:21:20	9
257	174	358.9823637	05.08.2022 11:29:48	3
258	289	7239.896252	14.06.2019 7:12:40	19
259	853	3384.679626	09.12.2019 15:26:54	3
260	741	1207.388066	21.10.2019 16:27:56	13
261	983	12682.49018	13.09.2020 22:56:42	2
262	66	1109.389322	15.06.2019 13:15:42	15
263	1084	9054.078684	07.02.2022 12:08:46	2
264	512	214.9681814	10.03.2020 1:21:59	10
265	97	410.5690418	01.02.2019 2:54:52	10
266	233	879.0831515	08.01.2021 2:30:07	6
267	805	123.2754028	19.07.2018 8:44:07	10
268	537	3212.547106	22.08.2019 2:08:29	15
269	527	2477.229626	21.04.2021 11:56:14	6
270	1098	5036.993285	16.05.2019 8:36:53	15
271	179	7357.393324	17.05.2021 0:38:17	18
272	101	518.3261694	25.10.2020 4:56:57	10
273	763	4744.561866	13.12.2020 16:15:51	14
274	416	423.1277407	09.08.2022 9:08:02	1
275	840	4110.892337	21.05.2021 2:20:59	1
276	903	10685.96798	08.09.2021 22:30:49	7
277	761	4439.13206	28.08.2018 7:27:28	18
278	1007	13821.85127	06.08.2021 23:42:46	5
279	266	12899.06848	15.01.2021 17:07:23	13
280	409	20097.60814	19.07.2020 7:17:48	5
281	217	12149.5266	04.12.2018 12:38:58	16
282	454	935.9354811	08.03.2018 15:35:21	14
283	57	3497.214884	20.07.2019 11:31:18	15
284	739	218.0158328	14.12.2018 10:58:33	10
285	309	23369.65792	12.02.2020 11:38:30	5
286	394	5279.896091	22.04.2019 13:31:31	16
287	257	1042.909366	08.01.2019 19:06:59	16
288	253	23762.49017	18.05.2020 12:00:31	5
289	638	2056.412391	09.08.2020 7:38:20	1
290	90	2866.599489	04.05.2021 17:09:30	6
291	147	678.8321462	08.02.2022 17:54:14	9
292	1058	2434.443822	01.04.2022 11:36:41	17
293	318	7777.387682	19.10.2019 0:25:40	9
294	162	18912.88194	10.09.2019 2:25:37	13
295	634	2767.126477	10.08.2020 20:10:31	14
296	422	3578.222158	21.01.2019 0:35:00	12
297	366	21873.50879	26.02.2020 18:03:35	11
298	455	1415.878462	31.01.2019 14:54:00	19
299	974	1725.286884	12.02.2019 19:52:28	12
300	811	22442.11519	27.06.2018 1:53:37	5
301	447	91.94741303	22.11.2018 15:37:32	18
302	296	14476.91059	06.06.2019 13:13:42	7
303	409	161.701837	08.07.2019 0:08:35	10
304	446	3553.73451	27.02.2019 16:02:22	16
305	192	1709.575199	09.07.2022 11:39:39	11
306	1022	95.33686156	07.06.2018 10:58:22	10
307	878	24444.06776	25.08.2020 10:02:07	19
308	40	10032.30839	18.07.2022 0:29:29	9
309	221	3721.591386	26.09.2020 0:00:17	4
310	231	8954.709842	25.06.2021 3:41:56	20
311	1056	11950.23475	11.10.2018 8:38:11	4
312	306	1346.331209	30.08.2020 0:26:20	15
313	722	12043.63776	14.01.2022 18:06:53	4
314	308	4810.835997	30.11.2021 1:45:55	5
315	125	5593.448765	08.09.2021 18:34:46	14
316	486	12672.61402	09.02.2022 14:16:27	19
317	1004	228.1475678	03.07.2019 6:19:12	12
318	117	1073.77698	02.01.2020 21:52:29	2
319	398	4778.83081	06.08.2019 6:00:22	14
320	535	187.9100821	20.11.2021 9:40:37	15
321	1014	17484.82213	19.06.2022 19:08:49	20
322	517	9881.02231	01.06.2021 0:43:00	18
323	805	6791.142228	17.04.2019 23:25:23	7
324	84	22003.74318	25.04.2021 20:05:51	1
325	1010	16540.25082	30.10.2020 5:38:52	5
326	751	18339.17778	23.12.2020 19:34:22	4
327	692	17909.34674	08.03.2019 13:47:25	16
328	298	658.3807801	13.01.2020 10:45:08	19
329	849	142.5330735	08.10.2020 19:13:51	16
330	1100	12792.76313	22.12.2019 14:01:01	5
331	450	16743.22838	19.10.2021 0:47:32	13
332	906	737.1438883	27.10.2021 4:13:23	17
333	3	8923.312511	15.08.2022 4:18:28	18
334	463	3975.83516	28.11.2018 3:19:22	5
335	903	1930.311912	11.04.2021 15:25:13	2
336	860	528.1180647	29.06.2021 4:32:05	6
337	72	2242.16599	27.06.2018 6:00:11	3
338	881	5478.987554	05.05.2022 1:47:09	11
339	271	7720.927839	14.01.2020 13:43:09	20
340	140	7915.804827	14.05.2019 9:15:56	20
341	487	3600.749002	11.01.2022 21:41:39	3
342	609	1133.930441	25.01.2022 20:46:15	3
343	977	9414.775287	19.08.2018 19:43:24	1
344	722	2863.204804	21.05.2022 5:07:02	1
345	738	11753.64755	23.02.2019 21:03:23	20
346	261	6876.854726	26.04.2019 6:52:59	5
347	288	1726.043578	29.04.2020 21:56:56	12
348	528	6940.931408	22.05.2022 23:51:21	4
349	804	6390.829847	19.11.2020 12:41:27	17
350	268	168.2837156	22.02.2022 15:04:59	10
351	333	8535.938995	17.11.2020 22:14:07	14
352	1077	22034.05909	09.01.2022 20:17:37	11
353	520	350.691025	09.03.2018 19:02:41	6
354	810	20295.48823	16.03.2021 2:21:00	4
355	280	2019.870736	29.01.2019 15:21:37	15
356	459	5080.199405	10.08.2019 0:28:05	13
357	1050	6583.030199	04.04.2019 13:10:41	13
358	513	12377.63322	28.11.2019 1:26:52	1
359	490	2772.642023	09.03.2022 4:44:33	15
360	1009	10385.16936	30.12.2020 4:55:12	7
361	33	732.6250052	01.08.2021 9:19:31	1
362	778	2927.817941	16.12.2018 1:36:15	6
363	157	69.26116708	18.01.2021 13:37:07	2
364	601	120.7943404	17.10.2018 4:00:39	3
365	828	2246.927652	30.04.2020 9:00:14	15
366	26	707.6840465	16.02.2020 15:46:47	2
367	726	2004.975096	23.07.2022 2:41:22	12
368	670	1146.380378	20.11.2019 1:14:18	17
369	843	237.9775363	18.01.2020 13:32:50	6
370	996	255.0385766	10.05.2022 12:39:07	17
371	485	4272.828816	29.02.2020 17:08:49	17
372	200	17586.22008	02.07.2018 7:15:14	19
373	302	867.1249277	11.06.2020 2:14:46	6
374	431	2383.780641	15.01.2022 2:57:35	20
375	312	5014.975221	14.07.2021 22:40:27	20
376	515	799.2722331	11.01.2022 0:05:54	8
377	702	4755.407879	28.04.2021 8:28:18	8
378	815	7087.243082	31.03.2021 23:00:16	2
379	667	19319.32687	06.01.2019 21:26:48	16
380	112	5623.516687	02.11.2020 19:55:17	7
381	48	2657.205614	24.04.2021 6:37:37	10
382	913	9104.654759	12.07.2021 20:47:36	11
383	919	2303.088426	21.03.2020 1:13:31	18
384	952	2981.24688	18.03.2021 7:00:14	9
385	808	9986.178602	21.02.2021 14:40:44	1
386	664	530.2931517	24.04.2019 15:54:52	14
387	273	10162.84415	06.02.2021 11:40:10	11
388	434	3417.87436	14.01.2022 9:52:03	10
389	397	3067.770881	08.03.2019 13:33:50	8
390	169	17945.64143	21.11.2021 22:36:56	5
391	604	5117.618856	15.09.2018 0:07:59	16
392	133	895.2487125	13.08.2020 20:48:48	6
393	130	5632.858573	21.07.2019 4:00:33	15
394	337	7942.185201	03.02.2022 3:00:08	20
395	370	5487.648241	12.08.2020 2:40:26	1
396	995	4334.843214	13.10.2020 13:58:51	20
397	710	137.6695639	19.05.2020 10:12:53	3
398	1078	2428.105856	15.02.2020 22:05:26	1
399	547	5480.047599	15.04.2021 20:28:30	1
400	795	5240.891437	01.02.2019 16:54:17	17
401	222	11407.97181	26.05.2021 4:53:42	18
402	555	2851.560552	02.07.2019 5:44:58	6
403	153	10927.91573	10.08.2021 18:20:17	15
404	568	4751.50221	16.04.2018 1:47:47	3
405	844	935.4375182	29.06.2022 13:29:24	10
406	740	22873.57659	28.07.2020 9:21:45	13
407	961	580.8552451	28.01.2018 0:39:25	8
408	805	14464.22303	18.08.2018 22:12:16	7
409	892	5062.438992	16.04.2021 10:35:28	11
410	279	5512.787252	11.04.2022 1:33:26	11
411	1048	6733.920196	29.03.2021 1:07:55	15
412	728	11580.22125	13.07.2020 7:35:32	1
413	53	996.268705	23.05.2018 7:17:02	8
414	835	6332.420374	10.09.2019 16:04:12	14
415	767	10141.48167	11.10.2019 21:12:16	11
416	923	149.2207656	05.08.2018 6:07:52	19
417	781	6361.708386	09.05.2020 8:37:27	8
418	498	10210.4674	08.05.2021 20:35:06	9
419	893	20391.19589	26.10.2019 20:47:06	19
420	423	7690.955724	21.09.2021 1:25:16	4
421	576	23530.15167	05.03.2022 13:56:03	16
422	576	730.4281318	07.02.2019 15:55:03	15
423	105	16592.61841	22.09.2019 19:49:24	11
424	107	1391.781053	25.11.2018 14:39:13	15
425	617	65.28353605	04.08.2022 6:09:41	3
426	104	9608.046765	24.02.2022 19:59:04	5
427	464	2192.441998	15.07.2022 18:09:06	8
428	485	9654.768905	29.08.2019 8:21:24	16
429	949	3048.325328	31.08.2021 7:11:58	15
430	176	17767.77458	08.04.2018 0:50:31	13
431	678	26874.31532	25.09.2018 20:40:00	4
432	921	2373.529085	04.02.2020 0:10:26	9
433	135	6271.789582	05.08.2021 23:58:55	2
434	710	34903.30792	12.07.2020 1:09:40	13
435	564	11557.56619	20.06.2019 5:09:47	1
436	12	11262.55338	09.11.2021 15:34:38	17
437	817	6421.587956	12.09.2018 14:17:00	7
438	234	7761.287068	19.12.2021 14:23:36	9
439	376	6492.633526	04.01.2019 12:18:56	1
440	352	548.0806895	08.07.2022 6:25:34	4
441	512	3904.593178	04.02.2018 13:28:30	15
442	304	2216.73849	19.02.2022 21:12:20	11
443	81	7032.631967	18.07.2021 23:21:54	13
444	951	10019.69399	13.08.2018 18:26:36	20
445	715	19171.42462	19.04.2019 14:17:44	5
446	546	17962.63756	19.06.2019 9:09:43	16
447	234	199.1610554	04.05.2020 2:50:39	3
448	241	8495.710867	14.02.2018 16:15:32	4
449	256	14419.23978	20.03.2019 7:33:18	5
450	356	1329.346529	17.01.2019 0:00:51	12
451	730	3184.445458	19.10.2020 9:32:43	18
452	284	1990.79158	29.03.2019 17:16:45	14
453	177	5853.77691	28.06.2018 21:27:16	6
454	609	7354.236483	24.02.2019 22:33:32	2
455	874	582.1363607	19.04.2020 4:10:32	3
456	915	3998.184645	26.09.2020 10:32:52	9
457	75	2726.740914	24.10.2018 9:35:45	14
458	1092	7189.852433	14.02.2018 5:40:55	20
459	388	281.0828628	26.07.2018 14:12:08	3
460	15	16550.39987	25.10.2019 0:36:04	16
461	974	23813.44756	02.04.2021 12:12:43	13
462	353	20626.20171	03.04.2021 4:04:16	16
463	326	10451.85051	17.03.2020 11:29:48	17
464	742	39.31008301	16.05.2021 20:22:59	12
465	823	7218.76753	04.08.2019 20:14:57	2
466	481	3059.454076	17.02.2019 18:03:33	16
467	634	407.518184	04.05.2018 14:56:30	3
468	38	101.2435026	10.12.2020 17:16:01	6
469	665	1380.317189	15.06.2021 23:46:28	13
470	733	149.9688953	18.11.2018 18:17:34	6
471	539	13872.63473	22.02.2021 23:14:11	7
472	325	457.3657322	05.08.2021 20:10:46	6
473	793	2353.265326	01.08.2018 20:02:31	3
474	956	796.8151267	21.09.2018 6:23:33	12
475	1013	13480.02835	12.11.2018 0:42:44	16
476	323	4451.447213	17.06.2022 5:27:39	14
477	301	41.5149411	19.06.2018 22:15:31	12
478	415	1743.85003	23.07.2020 0:42:56	8
479	333	837.6728979	08.02.2018 22:33:40	12
480	154	20382.37493	26.06.2020 8:32:00	11
481	946	5118.612781	11.11.2018 11:05:16	14
482	427	1912.915328	05.11.2020 15:50:56	1
483	795	5109.323601	16.11.2021 19:41:53	20
484	686	680.8367618	08.02.2018 7:11:21	6
485	187	4928.978046	23.11.2020 8:43:51	20
486	754	8798.716247	21.02.2020 0:36:28	20
487	6	1109.448628	24.04.2021 20:03:44	11
488	541	5670.949448	28.09.2021 3:23:01	15
489	414	944.1719238	07.12.2020 11:26:54	2
490	107	3063.643225	30.10.2018 21:20:32	6
491	47	13458.2549	30.10.2019 16:28:25	16
492	501	16751.58637	08.07.2019 13:44:28	5
493	1083	31201.74379	20.08.2021 10:23:29	16
494	95	2863.533367	19.12.2020 2:28:52	3
495	977	20220.87547	19.02.2018 21:21:57	13
496	302	1640.429963	30.05.2022 23:21:10	15
497	532	6210.982784	09.10.2018 17:14:20	5
498	771	80.8914587	10.04.2020 14:19:54	12
499	669	1604.575762	24.10.2018 12:38:08	15
500	901	3567.153729	04.12.2020 2:00:24	7
501	476	11467.44515	26.01.2019 20:53:39	1
502	943	9418.498438	16.12.2020 9:28:47	6
503	397	10190.47006	08.04.2021 19:04:58	1
504	81	5299.675044	22.01.2019 0:30:59	2
505	55	10258.01865	30.01.2020 6:51:46	7
506	691	153.3853387	21.11.2019 6:33:55	10
507	338	88.78881912	02.10.2021 20:42:13	3
508	270	2651.74901	27.05.2018 17:36:53	6
509	804	6005.024844	23.10.2019 1:11:31	18
510	403	1545.150535	28.06.2019 0:37:47	15
511	539	2645.624478	02.11.2018 10:19:25	19
512	817	11364.14714	23.02.2018 23:56:25	4
513	875	11520.82267	12.05.2021 12:16:56	20
514	257	23291.96911	30.09.2021 19:20:53	20
515	511	1430.119581	10.07.2018 14:38:47	12
516	222	705.9177137	17.03.2018 22:48:02	9
517	684	4796.225202	08.02.2019 2:46:45	15
518	233	457.5240486	04.04.2021 2:27:43	3
519	1039	38.46399171	06.04.2020 21:26:06	6
520	193	21142.60782	14.10.2019 4:09:17	16
521	229	4513.509751	30.03.2021 17:47:31	3
522	864	1097.09598	30.05.2021 15:21:02	6
523	330	1427.044583	20.10.2021 12:06:45	18
524	570	6598.528987	31.05.2020 6:37:32	11
525	1025	435.515821	27.11.2020 8:51:39	1
526	634	343.4930808	01.03.2020 11:06:46	17
527	25	17602.84146	01.12.2019 2:43:03	20
528	726	2159.871484	16.01.2022 20:03:29	6
529	201	38613.94095	03.06.2022 5:42:44	16
530	828	11129.77714	01.09.2019 16:31:36	8
531	93	6029.839131	29.03.2019 18:17:02	17
532	248	634.5256081	19.05.2019 9:45:05	3
533	879	1129.099642	14.08.2021 8:35:25	12
534	201	8900.121096	16.10.2018 4:02:33	13
535	217	2605.671163	23.07.2021 14:07:38	1
536	723	1389.889613	26.04.2020 6:40:31	9
537	127	10292.01583	30.07.2020 7:38:56	18
538	5	5888.091561	28.02.2020 12:30:30	17
539	686	13430.67106	15.01.2019 3:45:00	11
540	525	28778.04698	16.12.2020 6:14:13	16
541	835	3410.691315	05.11.2018 18:33:30	18
542	39	385.6948704	10.11.2018 6:48:09	17
543	174	7341.315316	17.05.2019 13:20:06	18
544	317	7074.639348	11.04.2019 5:21:47	16
545	83	22572.52026	29.01.2022 23:12:29	16
546	952	7549.429239	13.08.2021 7:43:10	8
547	726	17127.40605	04.10.2018 17:44:34	16
548	550	1569.716999	09.06.2020 18:21:32	8
549	1093	264.0065557	08.06.2018 17:40:41	12
550	1081	3530.213528	20.03.2021 14:58:15	12
551	188	7885.36082	08.02.2021 17:46:44	7
552	1062	11894.47913	11.11.2019 8:38:11	19
553	80	14685.52145	22.11.2021 18:51:24	11
554	406	945.8883799	21.08.2021 2:29:35	2
555	198	54.57915224	02.10.2020 6:57:43	10
556	274	4099.937391	15.12.2019 7:11:17	9
557	641	13174.57021	28.06.2022 4:42:10	7
558	725	1505.406853	10.04.2020 0:11:18	2
